tweet_id,text,url,date,author,retweet_count,reply_count,likes_count,quote_count,mentions,hashtags,media1434912193804267532,RT @ISR_Radiology: Deep-learning analysis of joint MRI exams is an up-and-coming application of #ArtificialIntelligence that could dramatic…,https://twitter.com/1668647840/status/1434912193804267532,2021-09-06T16:11:41.000Z,1668647840,2,0,0,0,@ISR_Radiology,#ArtificialIntelligence,
,,,,,,,,,,,@RadiologySigns Failure of descent of normal thyroid - lingual thyroid.
1434727526052417539,"On-board your Hospital or Diagnostic center for TeleReporting in less than 30 min. 
For more info reach us : we@i2itelesolutions.in / +91 9740164242 / https://t.co/gArLPQLEep
#Cloud #DICOM #Radiology  #teleradiology #i2iconnect #TeleDiagnostic #telemedicine #telehealth https://t.co/2s6FnyWxHR",https://twitter.com/923111453829185537/status/1434727526052417539,2021-09-06T03:57:52.000Z,923111453829185537,1,0,1,0,,"#Cloud, #DICOM, #Radiology, #teleradiology, #i2iconnect, #TeleDiagnostic, #telemedicine, #telehealth",https://pbs.twimg.com/media/E-ktEyCVEAYH6f9.jpg
1434723007679844352,RT @LilyBelfi: We have done it! 100 peer-reviewed radiology teaching modules published on our https://t.co/lmG7SkmyIL website! Huge congrat…,https://twitter.com/1284337131993788416/status/1434723007679844352,2021-09-06T03:39:55.000Z,1284337131993788416,36,0,0,0,@LilyBelfi,,
1434722727550615558,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/69234076/status/1434722727550615558,2021-09-06T03:38:48.000Z,69234076,149,0,0,0,@tabby_kennedy,,
1434720225002332160,RT @cvirendo: Take a look at this recently published paper: The “Needle bypass” technique: Percutaneous anatomical bypass with needle rende…,https://twitter.com/1314894684888551424/status/1434720225002332160,2021-09-06T03:28:52.000Z,1314894684888551424,3,0,0,0,@cvirendo,,
1434719060240044033,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/1386339392894156803/status/1434719060240044033,2021-09-06T03:24:14.000Z,1386339392894156803,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434716551685578755,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/711280730/status/1434716551685578755,2021-09-06T03:14:16.000Z,711280730,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434716475210838017,RT @LilyBelfi: We have done it! 100 peer-reviewed radiology teaching modules published on our https://t.co/lmG7SkmyIL website! Huge congrat…,https://twitter.com/866060713214836736/status/1434716475210838017,2021-09-06T03:13:58.000Z,866060713214836736,36,0,0,0,@LilyBelfi,,
1434641488797970442,RT @AuntMinnie: What should be the Best Radiology Image of 2021 in the Minnies? Vote now on our Facebook page! #radiology https://t.co/p7UJ…,https://twitter.com/2954772837/status/1434641488797970442,2021-09-05T22:15:59.000Z,2954772837,1,0,0,0,@AuntMinnie,#radiology,
1434638226413731842,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/469732862/status/1434638226413731842,2021-09-05T22:03:02.000Z,469732862,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434637742173007875,RT @mskultrasound: All set for a days orthopaedic #mskus and #usgi in London! @Orca_Medical https://t.co/xgbKC18Ifd,https://twitter.com/1662652172/status/1434637742173007875,2021-09-05T22:01:06.000Z,1662652172,2,0,0,0,"@mskultrasound, @Orca_Medical","#mskus, #usgi","https://pbs.twimg.com/media/E-bOpDhX0AAmJwx.jpg, https://pbs.twimg.com/media/E-bOpDkWEAAR_fv.jpg"
1434636908542496769,RT @HWC_NL: Are radiation-induced cavernomas clinically relevant findings? Results from long-term follow-up with brain magnetic resonance i…,https://twitter.com/279176310/status/1434636908542496769,2021-09-05T21:57:47.000Z,279176310,4,0,0,0,@HWC_NL,,
1434636058650681349,@TzeWah1 @CVIR_Journal @SpringerNature Good commentary. I am really happy to see external validation studies of risk prediction models taking place in #Irad. Essential prior to clinical implementation.,https://twitter.com/775812552056004608/status/1434636058650681349,2021-09-05T21:54:25.000Z,775812552056004608,0,1,2,0,"@TzeWah1, @CVIR_Journal, @SpringerNature",#Irad,
1434635491421429770,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/79900758/status/1434635491421429770,2021-09-05T21:52:10.000Z,79900758,149,0,0,0,@tabby_kennedy,,
1434635267537780739,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/240323760/status/1434635267537780739,2021-09-05T21:51:16.000Z,240323760,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434632903753932801,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/501448906/status/1434632903753932801,2021-09-05T21:41:53.000Z,501448906,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434632766436618243,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/2375224842/status/1434632766436618243,2021-09-05T21:41:20.000Z,2375224842,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434632041572753417,RT @KhuranaBharti: Satisfaction of search is a common source of error in #Emergency #radiology #easytomiss non displaced scaphoid fracture…,https://twitter.com/44118721/status/1434632041572753417,2021-09-05T21:38:27.000Z,44118721,23,0,0,0,@KhuranaBharti,"#Emergency, #radiology, #easytomiss",
1434631733190828038,"RT @RSNA: Imaging-based spirometry has the potential to provide additional, functional information compared to other techniques. A study in…",https://twitter.com/1337578256741109760/status/1434631733190828038,2021-09-05T21:37:14.000Z,1337578256741109760,4,0,0,0,@RSNA,,
1434630793662382084,"""It'll take your mind off those severe burns""
#justlittleadults
#pedsissoeasy
#pedsrad
#whatyoudontknow https://t.co/Y8SPh7lZec",https://twitter.com/258622549/status/1434630793662382084,2021-09-05T21:33:30.000Z,258622549,0,0,1,0,,"#justlittleadults, #pedsissoeasy, #pedsrad, #whatyoudontknow",
1434627864155074565,RT @Radiology_AI: An algorithm was developed to detect abnormalities on brain #MRI https://t.co/a8iLX8tXe5 @BernardoBizzo @leonardovedolin…,https://twitter.com/424613365/status/1434627864155074565,2021-09-05T21:21:51.000Z,424613365,1,0,0,0,"@Radiology_AI, @BernardoBizzo, @leonardovedolin",#MRI,
1434627694562525190,"RT @EssentialsMri: 2 days after patellar dislocation. The osteochondral defect can be easily missed (especially in T2), as it is filled by…",https://twitter.com/424613365/status/1434627694562525190,2021-09-05T21:21:11.000Z,424613365,10,0,0,0,@EssentialsMri,,
1434627218924347392,RT @HWC_NL: Are radiation-induced cavernomas clinically relevant findings? Results from long-term follow-up with brain magnetic resonance i…,https://twitter.com/884213082456772608/status/1434627218924347392,2021-09-05T21:19:17.000Z,884213082456772608,4,0,0,0,@HWC_NL,,
1434625840629927951,"Are radiation-induced cavernomas clinically relevant findings? Results from long-term follow-up with brain magnetic resonance imaging of childhood cancer survivors

https://t.co/itkB2aCjuq

#BrainTumor #ALL #RIC #hemorrhage #RadOnc #NeuroOnc #NeuroRad #ChildhoodCancerSurvivors https://t.co/0gmK5I96N0",https://twitter.com/4634227899/status/1434625840629927951,2021-09-05T21:13:49.000Z,4634227899,4,0,6,0,,"#BrainTumor, #ALL, #RIC, #hemorrhage, #RadOnc, #NeuroOnc, #NeuroRad, #ChildhoodCancerSurvivors",https://pbs.twimg.com/media/E-jQl04XoAIVCiS.jpg
1434623442049974276,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/147356379/status/1434623442049974276,2021-09-05T21:04:17.000Z,147356379,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434622917179023374,RT @mediaireAI: #mdbrain helps #radiologists to detect #dementia early and recognize atrophy patterns by precise quantitative analysis of #…,https://twitter.com/846780847374192640/status/1434622917179023374,2021-09-05T21:02:12.000Z,846780847374192640,3,0,0,0,@mediaireAI,"#mdbrain, #radiologists, #dementia",
1434622592086724608,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/89980241/status/1434622592086724608,2021-09-05T21:00:54.000Z,89980241,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434622053001355268,"RT @BrentWeinberg: Are you a #radres or #Medstudent who finds temporal bone CT intimidating? Check out this great video from Katie Bailey,…",https://twitter.com/2323439713/status/1434622053001355268,2021-09-05T20:58:46.000Z,2323439713,7,0,0,0,@BrentWeinberg,"#radres, #Medstudent",
1434619898886492164,RT @My_MedSchool: #radiology #xray #radiologia #medicine #radiologist #medical #mri #radtech #radiologytech #xraytech #doctor #healthcare #…,https://twitter.com/1361893354393522177/status/1434619898886492164,2021-09-05T20:50:12.000Z,1361893354393522177,1,0,0,0,@My_MedSchool,"#radiology, #xray, #radiologia, #medicine, #radiologist, #medical, #mri, #radtech, #radiologytech, #xraytech, #doctor, #healthcare",
1434619483822465034,Dr. Aruna Seneviratne and our #radiology partner Dr. Carlos Benitez stopped to take a selfie while enjoying another day working at the #USOpen! #Orthopedics #SportsMedicine https://t.co/J7kgoF3WYz,https://twitter.com/2350294339/status/1434619483822465034,2021-09-05T20:48:33.000Z,2350294339,0,0,2,0,,"#radiology, #USOpen, #Orthopedics, #SportsMedicine",https://pbs.twimg.com/media/E-jK0EOXIAEcYXw.jpg
1434619283779293187,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/1375544890822656000/status/1434619283779293187,2021-09-05T20:47:45.000Z,1375544890822656000,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434618892048080899,"RT @PeteFiesterMD: Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to…",https://twitter.com/1054348494515986432/status/1434618892048080899,2021-09-05T20:46:12.000Z,1054348494515986432,51,0,0,0,@PeteFiesterMD,"#clot, #radres",
1434616095713935360,What can cause extra-axial lesion? https://t.co/2lfv6wBnME #radiology #FOAMed #diagnosis https://t.co/2nXTnmHdtd,https://twitter.com/558114487/status/1434616095713935360,2021-09-05T20:35:05.000Z,558114487,0,0,1,0,,"#radiology, #FOAMed, #diagnosis",https://pbs.twimg.com/media/E-jHvJ6VUAAvkOS.png
1434615497757237254,Pre-procedure planning 🎯 #IRad #MIIP #SoMe4IR #withoutascalpel https://t.co/fw4mplPqyj,https://twitter.com/102164146/status/1434615497757237254,2021-09-05T20:32:43.000Z,102164146,0,0,1,0,,"#IRad, #MIIP, #SoMe4IR, #withoutascalpel",
1434614516227190790,"RT @EssentialsMri: 2 days after patellar dislocation. The osteochondral defect can be easily missed (especially in T2), as it is filled by…",https://twitter.com/2837038436/status/1434614516227190790,2021-09-05T20:28:49.000Z,2837038436,10,0,0,0,@EssentialsMri,,
1434614409742241796,"Detecting M2 MCA #clot on 🧠CTA is challenging (esp. for a new #radres) vascular supply ⬇️:

Sup division ➡️ Anterior to sylvian fissure

Inf division ➡️ Posterior to sylvian fissure

Its a CTA⏳saver when +EIC

#FOAMrad #FOAMED #neurology #neurotwitter #stroke #MedEd #medtwitter https://t.co/tFRYtZ11aa",https://twitter.com/2858720910/status/1434614409742241796,2021-09-05T20:28:23.000Z,2858720910,51,0,196,2,,"#clot, #radres, #FOAMrad, #FOAMED, #neurology, #neurotwitter, #stroke, #MedEd, #medtwitter","https://pbs.twimg.com/media/E-jGMlZXMAYPBrv.jpg, https://pbs.twimg.com/media/E-jGM4hWUAwgAhC.jpg, https://pbs.twimg.com/media/E-jGNASXMAELBdJ.jpg"
1434610127991148552,"RT @ADscientificind: El Salvador Scientist and University Rankings 2021
https://t.co/XBtL7aWToL
#bestuniversities #topuniversities #top100…",https://twitter.com/1017523762575659009/status/1434610127991148552,2021-09-05T20:11:22.000Z,1017523762575659009,1,0,0,0,@ADscientificind,"#bestuniversities, #topuniversities, #top100",
1434609906167001107,"El Salvador Scientist and University Rankings 2021
https://t.co/XBtL7aWToL
#bestuniversities #topuniversities #top100 #ranking #universities #TopRanking #UniversityRankings #scientists #NewScientist #sciencenewspaper #elsalvador #EvangélicElSalvador #Radiology #Anatomy https://t.co/Rqr5L7HcZM",https://twitter.com/1396131900889210884/status/1434609906167001107,2021-09-05T20:10:30.000Z,1396131900889210884,1,0,0,0,,"#bestuniversities, #topuniversities, #top100, #ranking, #universities, #TopRanking, #UniversityRankings, #scientists, #NewScientist, #sciencenewspaper, #elsalvador, #EvangélicElSalvador, #Radiology, #Anatomy",https://pbs.twimg.com/media/E-jBBD5WQAE1d_n.jpg
1434608782122930178,RT @OHSUradchiefs: Friday Night Happy Hour with OHSU #Radiology! Meet the #residency program directors! RSVP for meeting link to eastmank@o…,https://twitter.com/1396550476775268354/status/1434608782122930178,2021-09-05T20:06:02.000Z,1396550476775268354,1,0,0,0,@OHSUradchiefs,"#Radiology, #residency",
1434607661224431617,RT @BJR_Radiology: Differentiation between endometriosis-associated ovarian cancers and non- endometriosis-associated ovarian cancers based…,https://twitter.com/986012631352987648/status/1434607661224431617,2021-09-05T20:01:34.000Z,986012631352987648,6,0,0,0,@BJR_Radiology,,
1434607473521053698,RT @BJR_Radiology: Differentiation between endometriosis-associated ovarian cancers and non- endometriosis-associated ovarian cancers based…,https://twitter.com/1433594569321496583/status/1434607473521053698,2021-09-05T20:00:50.000Z,1433594569321496583,6,0,0,0,@BJR_Radiology,,
1434607269048631300,"Differentiation between endometriosis-associated ovarian cancers and non- endometriosis-associated ovarian cancers based on magnetic resonance imaging
https://t.co/lnuvwBJRBj
#Radiology #obgyntwitter #MRI https://t.co/GMpipT0j9R",https://twitter.com/2474090112/status/1434607269048631300,2021-09-05T20:00:01.000Z,2474090112,6,0,16,1,,"#Radiology, #obgyntwitter, #MRI",https://pbs.twimg.com/media/E9oxim_WYAMCABd.png
1434606727954055177,"RT @RSNA: Imaging-based spirometry has the potential to provide additional, functional information compared to other techniques. A study in…",https://twitter.com/4727554899/status/1434606727954055177,2021-09-05T19:57:52.000Z,4727554899,4,0,0,0,@RSNA,,
1434606545459896321,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/14880132/status/1434606545459896321,2021-09-05T19:57:08.000Z,14880132,149,0,0,0,@tabby_kennedy,,
1434606298700648448,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/1370462096924770308/status/1434606298700648448,2021-09-05T19:56:09.000Z,1370462096924770308,149,0,0,0,@tabby_kennedy,,
1434606064742412288,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/621786679/status/1434606064742412288,2021-09-05T19:55:14.000Z,621786679,149,0,0,0,@tabby_kennedy,,
1434602840048246785,RT @TLHM_MD: #RT - 4D of AVR 🫀 From @ctisus #radiology #yesCCT @Arzanauskaite @MGibreel1 @cagdastpl @LaurenGroner @selenbayrakMD @erica_tir…,https://twitter.com/428710243/status/1434602840048246785,2021-09-05T19:42:25.000Z,428710243,3,0,0,0,"@TLHM_MD, @ctisus, @Arzanauskaite, @MGibreel1, @cagdastpl, @LaurenGroner, @selenbayrakMD","#RT, #radiology, #yesCCT",
1434602524607188997,"RT @EssentialsMri: 2 days after patellar dislocation. The osteochondral defect can be easily missed (especially in T2), as it is filled by…",https://twitter.com/1139039151599362049/status/1434602524607188997,2021-09-05T19:41:10.000Z,1139039151599362049,10,0,0,0,@EssentialsMri,,
1434602452679069697,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/1236335797378392064/status/1434602452679069697,2021-09-05T19:40:53.000Z,1236335797378392064,149,0,0,0,@tabby_kennedy,,
1434601969084153857,"RT @The_ASSR: .@The_ASSR Research Grant application is open! Funding to advance the understanding, dianosis, &amp; treatment of spine pathology…",https://twitter.com/3215418437/status/1434601969084153857,2021-09-05T19:38:57.000Z,3215418437,3,0,0,0,"@The_ASSR, @The_ASSR",,
1434601209843920902,"RT @pedsimaging: Approach to the DDX of pelvic mass:
- Ultrasound should be used to determine the organ of origin
- Always check the renal…",https://twitter.com/1194677160235151360/status/1434601209843920902,2021-09-05T19:35:56.000Z,1194677160235151360,6,0,0,0,@pedsimaging,,
1434601160481124354,"RT @EssentialsMri: 2 days after patellar dislocation. The osteochondral defect can be easily missed (especially in T2), as it is filled by…",https://twitter.com/420615902/status/1434601160481124354,2021-09-05T19:35:44.000Z,420615902,10,0,0,0,@EssentialsMri,,
1434600418382913536,RT @ahmed_kamel_ir: Enjoying our NEW IR clinic on the 15th floor of the UT physicians building. Great space and location #patientcare #mini…,https://twitter.com/1146496317788741633/status/1434600418382913536,2021-09-05T19:32:47.000Z,1146496317788741633,3,0,0,0,@ahmed_kamel_ir,#patientcare,
1434600336350658561,"RT @EssentialsMri: 2 days after patellar dislocation. The osteochondral defect can be easily missed (especially in T2), as it is filled by…",https://twitter.com/1375290831775571970/status/1434600336350658561,2021-09-05T19:32:28.000Z,1375290831775571970,10,0,0,0,@EssentialsMri,,
1434599741980020743,Friday Night Happy Hour with OHSU #Radiology! Meet the #residency program directors! RSVP for meeting link to eastmank@ohsu.edu. Friday 9/10 5:15pm PST @dotter_IR #futureradres #radres #Match2022 #radprograms @OHSURadiology @OHSUSOM @neurokinghippo https://t.co/QFv9K3WQWN,https://twitter.com/1123420902304043009/status/1434599741980020743,2021-09-05T19:30:06.000Z,1123420902304043009,1,0,1,0,"@dotter_IR, @OHSURadiology, @OHSUSOM, @neurokinghippo","#Radiology, #residency, #futureradres, #radres, #Match2022, #radprograms",https://pbs.twimg.com/media/E-i43QPXEAQ4eWy.jpg
1434598202959753220,"Interested in a job in #Harvey, IL? This could be a great fit: https://t.co/HjbTyMRtfM #radiology",https://twitter.com/1114265593744588806/status/1434598202959753220,2021-09-05T19:23:59.000Z,1114265593744588806,0,0,0,0,,"#Harvey, #radiology",
1434596242391289863,RT @SIRspecialists: The @WomenIRads Champion Award is presented annually to recognize an individual who has consistently made a significant…,https://twitter.com/749608388313616384/status/1434596242391289863,2021-09-05T19:16:12.000Z,749608388313616384,3,0,0,0,"@SIRspecialists, @womenirads",,
1434595270550081540,"2 days after patellar dislocation. The osteochondral defect can be easily missed (especially in T2), as it is filled by a blood clot (arrowheads). T2 FS better shows the lower signal and a small rim of fluid. Arrow: Osteochondral fragment.
#mskrad #orthotwitter #radres #radiology https://t.co/Uv2yRMQDS2",https://twitter.com/1201966096145879041/status/1434595270550081540,2021-09-05T19:12:20.000Z,1201966096145879041,10,0,40,0,,"#mskrad, #orthotwitter, #radres, #radiology",https://pbs.twimg.com/media/E-izEfzXEAI_6OP.jpg
1434594692692430849,"🖍️As far as #radiology is concerned, there is really no limit to what can be achieved in terms of improved #workflow, increased productivity and better output.
READ MORE ➡️ https://t.co/OEl4vEeh1o

📌@agfahealthcare_ #EnterpriseImaging #EnterpriseImagingCommunity #AI",https://twitter.com/499643239/status/1434594692692430849,2021-09-05T19:10:02.000Z,499643239,0,0,0,0,@agfahealthcare_,"#radiology, #workflow, #EnterpriseImaging, #EnterpriseImagingCommunity, #AI",
1434593524104716288,RT @Radiology_AI: Are modern-day GANs similar to medieval alchemy? https://t.co/Pon5Jn6oX0 @JanFritzMSK @PaulYiMD @nyu_mskrad #MSKRad #AI #…,https://twitter.com/1291449051460677632/status/1434593524104716288,2021-09-05T19:05:24.000Z,1291449051460677632,6,0,0,0,"@Radiology_AI, @JanFritzMSK, @PaulYiMD, @nyu_mskrad","#MSKRad, #AI",
1434593438897373187,An algorithm was developed to detect abnormalities on brain #MRI https://t.co/a8iLX8tXe5 @BernardoBizzo @leonardovedolin @egasparetto #NeuroRad #ML #MachineLearning https://t.co/f98SsBwWuj,https://twitter.com/1060535823173644290/status/1434593438897373187,2021-09-05T19:05:03.000Z,1060535823173644290,1,0,4,0,"@BernardoBizzo, @leonardovedolin, @egasparetto","#MRI, #NeuroRad, #ML, #MachineLearning",https://pbs.twimg.com/media/E-izIXpVUAAYzpx.png
1434593334698274823,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/1413509654949285892/status/1434593334698274823,2021-09-05T19:04:39.000Z,1413509654949285892,149,0,0,0,@tabby_kennedy,,
